provinsi,tanggal,AKUMULASI_KASUS,KASUS,AKUMULASI_SEMBUH,SEMBUH,AKUMULASI_MENINGGAL,MENINGGAL,AKUMULASI_DIRAWAT_OR_ISOLASI,DIRAWAT_OR_ISOLASI
SULAWESI SELATAN,2020-03-24,3,2,0,0,1,0,2,2
SULAWESI SELATAN,2020-03-25,12,9,0,0,1,0,11,9
SULAWESI SELATAN,2020-03-26,26,14,0,0,1,0,25,14
SULAWESI SELATAN,2020-03-27,28,2,0,0,1,0,27,2
SULAWESI SELATAN,2020-03-28,31,3,0,0,1,0,30,3
SULAWESI SELATAN,2020-03-29,46,15,0,0,1,0,45,15
SULAWESI SELATAN,2020-03-30,50,4,0,0,3,2,47,2
SULAWESI SELATAN,2020-03-31,50,0,0,0,4,1,46,-1
SULAWESI SELATAN,2020-04-01,64,14,0,0,4,0,60,14
SULAWESI SELATAN,2020-04-02,64,0,4,4,6,2,54,-6
SULAWESI SELATAN,2020-04-03,79,15,4,0,6,0,69,15
SULAWESI SELATAN,2020-04-04,79,0,9,5,8,2,62,-7
SULAWESI SELATAN,2020-04-05,81,2,20,11,10,2,51,-11
SULAWESI SELATAN,2020-04-06,110,29,20,0,10,0,80,29
SULAWESI SELATAN,2020-04-07,120,10,22,2,10,0,88,8
SULAWESI SELATAN,2020-04-08,125,5,24,2,11,1,90,2
SULAWESI SELATAN,2020-04-09,131,6,24,0,11,0,96,6
SULAWESI SELATAN,2020-04-10,164,33,24,0,12,1,128,32
SULAWESI SELATAN,2020-04-11,175,11,24,0,18,6,133,5
SULAWESI SELATAN,2020-04-12,220,45,24,0,18,0,178,45
SULAWESI SELATAN,2020-04-13,220,0,30,6,19,1,171,-7
SULAWESI SELATAN,2020-04-14,228,8,34,4,22,3,172,1
SULAWESI SELATAN,2020-04-15,238,10,43,9,23,1,172,0
SULAWESI SELATAN,2020-04-16,265,27,43,0,25,2,197,25
SULAWESI SELATAN,2020-04-17,330,65,45,2,27,2,258,61
SULAWESI SELATAN,2020-04-18,340,10,50,5,29,2,261,3
SULAWESI SELATAN,2020-04-19,367,27,60,10,30,1,277,16
SULAWESI SELATAN,2020-04-20,367,0,69,9,31,1,267,-10
SULAWESI SELATAN,2020-04-21,373,6,69,0,33,2,271,4
SULAWESI SELATAN,2020-04-22,386,13,74,5,33,0,279,8
SULAWESI SELATAN,2020-04-23,396,10,79,5,33,0,284,5
SULAWESI SELATAN,2020-04-24,418,22,80,1,33,0,305,21
SULAWESI SELATAN,2020-04-25,431,13,81,1,34,1,316,11
SULAWESI SELATAN,2020-04-26,439,8,99,18,35,1,305,-11
SULAWESI SELATAN,2020-04-27,439,0,106,7,35,0,298,-7
SULAWESI SELATAN,2020-04-28,452,13,108,2,35,0,309,11
SULAWESI SELATAN,2020-04-29,464,12,118,10,35,0,311,2
SULAWESI SELATAN,2020-04-30,490,26,122,4,35,0,333,22
SULAWESI SELATAN,2020-05-01,546,56,135,13,35,0,376,43
SULAWESI SELATAN,2020-05-02,576,30,145,10,39,4,392,16
SULAWESI SELATAN,2020-05-03,600,24,151,6,39,0,410,18
SULAWESI SELATAN,2020-05-04,606,6,199,48,39,0,368,-42
SULAWESI SELATAN,2020-05-05,639,33,226,27,41,2,372,4
SULAWESI SELATAN,2020-05-06,664,25,233,7,44,3,387,15
SULAWESI SELATAN,2020-05-07,683,19,236,3,45,1,402,15
SULAWESI SELATAN,2020-05-08,707,24,249,13,47,2,411,9
SULAWESI SELATAN,2020-05-09,709,2,258,9,47,0,404,-7
SULAWESI SELATAN,2020-05-10,721,12,264,6,49,2,408,4
SULAWESI SELATAN,2020-05-11,721,0,275,11,50,1,396,-12
SULAWESI SELATAN,2020-05-12,747,26,282,7,50,0,415,19
SULAWESI SELATAN,2020-05-13,801,54,287,5,50,0,464,49
SULAWESI SELATAN,2020-05-14,837,36,292,5,50,0,495,31
SULAWESI SELATAN,2020-05-15,870,33,292,0,50,0,528,33
SULAWESI SELATAN,2020-05-16,916,46,311,19,51,1,554,26
SULAWESI SELATAN,2020-05-17,950,34,318,7,51,0,581,27
SULAWESI SELATAN,2020-05-18,1016,66,336,18,54,3,626,45
SULAWESI SELATAN,2020-05-19,1063,47,357,21,54,0,652,26
SULAWESI SELATAN,2020-05-20,1099,36,366,9,55,1,678,26
SULAWESI SELATAN,2020-05-21,1132,33,397,31,58,3,677,-1
SULAWESI SELATAN,2020-05-22,1203,71,416,19,60,2,727,50
SULAWESI SELATAN,2020-05-23,1262,59,422,6,60,0,780,53
SULAWESI SELATAN,2020-05-24,1294,32,455,33,62,2,777,-3
SULAWESI SELATAN,2020-05-25,1316,22,461,6,65,3,790,13
SULAWESI SELATAN,2020-05-26,1350,34,498,37,67,2,785,-5
SULAWESI SELATAN,2020-05-27,1379,29,517,19,67,0,795,10
SULAWESI SELATAN,2020-05-28,1425,46,519,2,67,0,839,44
SULAWESI SELATAN,2020-05-29,1466,41,531,12,70,3,865,26
SULAWESI SELATAN,2020-05-30,1507,41,563,32,71,1,873,8
SULAWESI SELATAN,2020-05-31,1539,32,595,32,73,2,871,-2
SULAWESI SELATAN,2020-06-01,1584,45,624,29,74,1,886,15
SULAWESI SELATAN,2020-06-02,1627,43,624,0,74,0,929,43
SULAWESI SELATAN,2020-06-03,1664,37,635,11,74,0,955,26
SULAWESI SELATAN,2020-06-04,1718,54,638,3,78,4,1002,47
SULAWESI SELATAN,2020-06-05,1772,54,672,34,92,14,1008,6
SULAWESI SELATAN,2020-06-06,1837,65,672,0,92,0,1073,65
SULAWESI SELATAN,2020-06-07,1901,64,672,0,92,0,1137,64
SULAWESI SELATAN,2020-06-08,2010,109,672,0,92,0,1246,109
SULAWESI SELATAN,2020-06-09,2189,179,702,30,95,3,1392,146
SULAWESI SELATAN,2020-06-10,2375,186,755,53,96,1,1524,132
SULAWESI SELATAN,2020-06-11,2507,132,755,0,96,0,1656,132
SULAWESI SELATAN,2020-06-12,2569,62,828,73,108,12,1633,-23
SULAWESI SELATAN,2020-06-13,2695,126,864,36,108,0,1723,90
SULAWESI SELATAN,2020-06-14,2835,140,901,37,114,6,1820,97
SULAWESI SELATAN,2020-06-15,2938,103,1043,142,122,8,1773,-47
SULAWESI SELATAN,2020-06-16,3105,167,1087,44,122,0,1896,123
SULAWESI SELATAN,2020-06-17,3199,94,1103,16,122,0,1974,78
BANTEN,2020-03-06,1,1,0,0,0,0,1,1
BANTEN,2020-03-07,1,0,0,0,0,0,1,0
BANTEN,2020-03-08,2,1,0,0,0,0,2,1
BANTEN,2020-03-09,2,0,0,0,0,0,2,0
BANTEN,2020-03-10,2,0,0,0,0,0,2,0
BANTEN,2020-03-11,2,0,0,0,0,0,2,0
BANTEN,2020-03-12,2,0,0,0,1,1,1,-1
BANTEN,2020-03-13,3,1,0,0,1,0,2,1
BANTEN,2020-03-14,4,1,0,0,1,0,3,1
BANTEN,2020-03-15,5,1,0,0,1,0,4,1
BANTEN,2020-03-16,6,1,0,0,1,0,5,1
BANTEN,2020-03-17,6,0,0,0,2,1,4,-1
BANTEN,2020-03-18,6,0,0,0,2,0,4,0
BANTEN,2020-03-19,6,0,0,0,3,1,3,-1
BANTEN,2020-03-20,6,0,0,0,4,1,2,-1
BANTEN,2020-03-21,6,0,0,0,4,0,2,0
BANTEN,2020-03-22,6,0,0,0,4,0,2,0
BANTEN,2020-03-23,6,0,0,0,4,0,2,0
BANTEN,2020-03-24,6,0,1,1,4,0,1,-1
BANTEN,2020-03-25,6,0,1,0,4,0,1,0
BANTEN,2020-03-26,6,0,2,1,4,0,0,-1
BANTEN,2020-03-27,31,25,2,0,4,0,25,25
BANTEN,2020-03-28,41,10,3,1,4,0,34,9
BANTEN,2020-03-29,43,2,3,0,6,2,34,0
BANTEN,2020-03-30,65,22,3,0,6,0,56,22
BANTEN,2020-03-31,79,14,3,0,14,8,62,6
BANTEN,2020-04-01,91,12,8,5,14,0,69,7
BANTEN,2020-04-02,97,6,8,0,15,1,74,5
BANTEN,2020-04-03,101,4,8,0,18,3,75,1
BANTEN,2020-04-04,104,3,8,0,18,0,78,3
BANTEN,2020-04-05,108,4,8,0,18,0,82,4
BANTEN,2020-04-06,117,9,9,1,19,1,89,7
BANTEN,2020-04-07,123,6,9,0,20,1,94,5
BANTEN,2020-04-08,142,19,9,0,20,0,113,19
BANTEN,2020-04-09,145,3,9,0,22,2,114,1
BANTEN,2020-04-10,166,21,9,0,23,1,134,20
BANTEN,2020-04-11,197,31,10,1,23,0,164,30
BANTEN,2020-04-12,199,2,11,1,23,0,165,1
BANTEN,2020-04-13,202,3,11,0,24,1,167,2
BANTEN,2020-04-14,207,5,11,0,24,0,172,5
BANTEN,2020-04-15,207,0,12,1,26,2,169,-3
BANTEN,2020-04-16,222,15,12,0,32,6,178,9
BANTEN,2020-04-17,230,8,12,0,34,2,184,6
BANTEN,2020-04-18,241,11,12,0,34,0,195,11
BANTEN,2020-04-19,244,3,12,0,34,0,198,3
BANTEN,2020-04-20,273,29,18,6,34,0,221,23
BANTEN,2020-04-21,273,0,18,0,34,0,221,0
BANTEN,2020-04-22,274,1,29,11,34,0,211,-10
BANTEN,2020-04-23,277,3,29,0,34,0,214,3
BANTEN,2020-04-24,300,23,33,4,38,4,229,15
BANTEN,2020-04-25,311,11,33,0,38,0,240,11
BANTEN,2020-04-26,311,0,33,0,38,0,240,0
BANTEN,2020-04-27,323,12,33,0,39,1,251,11
BANTEN,2020-04-28,329,6,33,0,40,1,256,5
BANTEN,2020-04-29,329,0,33,0,40,0,256,0
BANTEN,2020-04-30,345,16,34,1,40,0,271,15
BANTEN,2020-05-01,359,14,34,0,40,0,285,14
BANTEN,2020-05-02,368,9,34,0,40,0,294,9
BANTEN,2020-05-03,373,5,34,0,40,0,299,5
BANTEN,2020-05-04,387,14,34,0,40,0,313,14
BANTEN,2020-05-05,397,10,117,83,40,0,240,-73
BANTEN,2020-05-06,426,29,122,5,40,0,264,24
BANTEN,2020-05-07,426,0,122,0,55,15,249,-15
BANTEN,2020-05-08,446,20,122,0,55,0,269,20
BANTEN,2020-05-09,465,19,122,0,55,0,288,19
BANTEN,2020-05-10,475,10,122,0,55,0,298,10
BANTEN,2020-05-11,483,8,146,24,55,0,282,-16
BANTEN,2020-05-12,501,18,153,7,55,0,293,11
BANTEN,2020-05-13,521,20,157,4,56,1,308,15
BANTEN,2020-05-14,535,14,158,1,56,0,321,13
BANTEN,2020-05-15,563,28,158,0,59,3,346,25
BANTEN,2020-05-16,563,0,158,0,60,1,345,-1
BANTEN,2020-05-17,587,24,159,1,60,0,368,23
BANTEN,2020-05-18,619,32,162,3,61,1,396,28
BANTEN,2020-05-19,640,21,162,0,61,0,417,21
BANTEN,2020-05-20,641,1,162,0,61,0,418,1
BANTEN,2020-05-21,695,54,171,9,64,3,460,42
BANTEN,2020-05-22,710,15,172,1,65,1,473,13
BANTEN,2020-05-23,710,0,172,0,65,0,473,0
BANTEN,2020-05-24,731,21,176,4,65,0,490,17
BANTEN,2020-05-25,731,0,176,0,65,0,490,0
BANTEN,2020-05-26,749,18,178,2,65,0,506,16
BANTEN,2020-05-27,759,10,181,3,65,0,513,7
BANTEN,2020-05-28,774,15,205,24,65,0,504,-9
BANTEN,2020-05-29,787,13,217,12,68,3,502,-2
BANTEN,2020-05-30,801,14,244,27,68,0,489,-13
BANTEN,2020-05-31,804,3,244,0,68,0,492,3
BANTEN,2020-06-01,811,7,252,8,68,0,491,-1
BANTEN,2020-06-02,825,14,273,21,68,0,484,-7
BANTEN,2020-06-03,896,71,273,0,68,0,555,71
BANTEN,2020-06-04,906,10,279,6,68,0,559,4
BANTEN,2020-06-05,930,24,324,45,69,1,537,-22
BANTEN,2020-06-06,967,37,365,41,70,1,532,-5
BANTEN,2020-06-07,977,10,370,5,70,0,537,5
BANTEN,2020-06-08,988,11,372,2,70,0,546,9
BANTEN,2020-06-09,1004,16,391,19,71,1,542,-4
BANTEN,2020-06-10,1039,35,401,10,72,1,566,24
BANTEN,2020-06-11,1064,25,411,10,74,2,579,13
BANTEN,2020-06-12,1099,35,417,6,75,1,607,28
BANTEN,2020-06-13,1173,74,418,1,78,3,677,70
BANTEN,2020-06-14,1182,9,440,22,78,0,664,-13
BANTEN,2020-06-15,1185,3,460,20,78,0,647,-17
BANTEN,2020-06-16,1219,34,485,25,78,0,656,9
BANTEN,2020-06-17,1251,32,508,23,78,0,665,9
NUSA TENGGARA BARAT,2020-03-31,2,2,0,0,0,0,2,2
NUSA TENGGARA BARAT,2020-04-01,4,2,0,0,0,0,4,2
NUSA TENGGARA BARAT,2020-04-02,4,0,0,0,0,0,4,0
NUSA TENGGARA BARAT,2020-04-03,4,0,0,0,0,0,4,0
NUSA TENGGARA BARAT,2020-04-04,4,0,0,0,0,0,4,0
NUSA TENGGARA BARAT,2020-04-05,4,0,0,0,0,0,4,0
NUSA TENGGARA BARAT,2020-04-06,7,3,0,0,0,0,7,3
NUSA TENGGARA BARAT,2020-04-07,7,0,0,0,0,0,7,0
NUSA TENGGARA BARAT,2020-04-08,7,0,0,0,0,0,7,0
NUSA TENGGARA BARAT,2020-04-09,12,5,2,2,0,0,10,3
NUSA TENGGARA BARAT,2020-04-10,21,9,2,0,0,0,19,9
NUSA TENGGARA BARAT,2020-04-11,23,2,2,0,2,2,19,0
NUSA TENGGARA BARAT,2020-04-12,32,9,2,0,2,0,28,9
NUSA TENGGARA BARAT,2020-04-13,35,3,2,0,2,0,31,3
NUSA TENGGARA BARAT,2020-04-14,35,0,2,0,2,0,31,0
NUSA TENGGARA BARAT,2020-04-15,35,0,2,0,2,0,31,0
NUSA TENGGARA BARAT,2020-04-16,43,8,2,0,2,0,39,8
NUSA TENGGARA BARAT,2020-04-17,49,6,2,0,2,0,45,6
NUSA TENGGARA BARAT,2020-04-18,53,4,2,0,2,0,49,4
NUSA TENGGARA BARAT,2020-04-19,59,6,11,9,3,1,45,-4
NUSA TENGGARA BARAT,2020-04-20,70,11,11,0,4,1,55,10
NUSA TENGGARA BARAT,2020-04-21,91,21,11,0,4,0,76,21
NUSA TENGGARA BARAT,2020-04-22,106,15,11,0,4,0,91,15
NUSA TENGGARA BARAT,2020-04-23,113,7,13,2,4,0,96,5
NUSA TENGGARA BARAT,2020-04-24,151,38,15,2,4,0,132,36
NUSA TENGGARA BARAT,2020-04-25,178,27,20,5,4,0,154,22
NUSA TENGGARA BARAT,2020-04-26,193,15,20,0,4,0,169,15
NUSA TENGGARA BARAT,2020-04-27,204,11,22,2,4,0,178,9
NUSA TENGGARA BARAT,2020-04-28,219,15,24,2,4,0,191,13
NUSA TENGGARA BARAT,2020-04-29,228,9,31,7,4,0,193,2
NUSA TENGGARA BARAT,2020-04-30,228,0,31,0,4,0,193,0
NUSA TENGGARA BARAT,2020-05-01,231,3,31,0,4,0,196,3
NUSA TENGGARA BARAT,2020-05-02,248,17,32,1,4,0,212,16
NUSA TENGGARA BARAT,2020-05-03,266,18,36,4,4,0,226,14
NUSA TENGGARA BARAT,2020-05-04,266,0,36,0,4,0,226,0
NUSA TENGGARA BARAT,2020-05-05,282,16,46,10,4,0,232,6
NUSA TENGGARA BARAT,2020-05-06,287,5,53,7,5,1,229,-3
NUSA TENGGARA BARAT,2020-05-07,298,11,57,4,5,0,236,7
NUSA TENGGARA BARAT,2020-05-08,310,12,80,23,5,0,225,-11
NUSA TENGGARA BARAT,2020-05-09,328,18,87,7,6,1,235,10
NUSA TENGGARA BARAT,2020-05-10,328,0,92,5,6,0,230,-5
NUSA TENGGARA BARAT,2020-05-11,329,1,105,13,6,0,218,-12
NUSA TENGGARA BARAT,2020-05-12,337,8,105,0,6,0,226,8
NUSA TENGGARA BARAT,2020-05-13,342,5,114,9,7,1,221,-5
NUSA TENGGARA BARAT,2020-05-14,348,6,138,24,7,0,203,-18
NUSA TENGGARA BARAT,2020-05-15,356,8,188,50,7,0,161,-42
NUSA TENGGARA BARAT,2020-05-16,363,7,188,0,7,0,168,7
NUSA TENGGARA BARAT,2020-05-17,369,6,200,12,7,0,162,-6
NUSA TENGGARA BARAT,2020-05-18,373,4,213,13,7,0,153,-9
NUSA TENGGARA BARAT,2020-05-19,373,0,213,0,7,0,153,0
NUSA TENGGARA BARAT,2020-05-20,391,18,213,0,7,0,171,18
NUSA TENGGARA BARAT,2020-05-21,408,17,217,4,7,0,184,13
NUSA TENGGARA BARAT,2020-05-22,462,54,220,3,7,0,235,51
NUSA TENGGARA BARAT,2020-05-23,472,10,227,7,8,1,237,2
NUSA TENGGARA BARAT,2020-05-24,476,4,227,0,8,0,241,4
NUSA TENGGARA BARAT,2020-05-25,476,0,258,31,8,0,210,-31
NUSA TENGGARA BARAT,2020-05-26,486,10,258,0,8,0,220,10
NUSA TENGGARA BARAT,2020-05-27,535,49,272,14,9,1,254,34
NUSA TENGGARA BARAT,2020-05-28,560,25,273,1,10,1,277,23
NUSA TENGGARA BARAT,2020-05-29,588,28,276,3,10,0,302,25
NUSA TENGGARA BARAT,2020-05-30,592,4,279,3,10,0,303,1
NUSA TENGGARA BARAT,2020-05-31,634,42,291,12,10,0,333,30
NUSA TENGGARA BARAT,2020-06-01,650,16,292,1,10,0,348,15
NUSA TENGGARA BARAT,2020-06-02,668,18,292,0,12,2,364,16
NUSA TENGGARA BARAT,2020-06-03,683,15,297,5,13,1,373,9
NUSA TENGGARA BARAT,2020-06-04,703,20,299,2,17,4,387,14
NUSA TENGGARA BARAT,2020-06-05,755,52,299,0,20,3,436,49
NUSA TENGGARA BARAT,2020-06-06,796,41,311,12,21,1,464,28
NUSA TENGGARA BARAT,2020-06-07,806,10,325,14,21,0,460,-4
NUSA TENGGARA BARAT,2020-06-08,820,14,325,0,22,1,473,13
NUSA TENGGARA BARAT,2020-06-09,828,8,325,0,25,3,478,5
NUSA TENGGARA BARAT,2020-06-10,855,27,404,79,28,3,423,-55
NUSA TENGGARA BARAT,2020-06-11,866,11,448,44,31,3,387,-36
NUSA TENGGARA BARAT,2020-06-12,889,23,520,72,31,0,338,-49
NUSA TENGGARA BARAT,2020-06-13,902,13,541,21,33,2,328,-10
NUSA TENGGARA BARAT,2020-06-14,913,11,577,36,33,0,303,-25
NUSA TENGGARA BARAT,2020-06-15,935,22,608,31,35,2,292,-11
NUSA TENGGARA BARAT,2020-06-16,955,20,623,15,35,0,297,5
NUSA TENGGARA BARAT,2020-06-17,976,21,654,31,41,6,281,-16
BALI,2020-03-29,1,1,0,0,0,0,1,1
BALI,2020-03-30,10,9,0,0,0,0,10,9
BALI,2020-03-31,10,0,3,3,0,0,7,-3
BALI,2020-04-01,16,6,5,2,0,0,11,4
BALI,2020-04-02,16,0,5,0,0,0,11,0
BALI,2020-04-03,19,3,5,0,0,0,14,3
BALI,2020-04-04,24,5,5,0,0,0,19,5
BALI,2020-04-05,27,3,13,8,0,0,14,-5
BALI,2020-04-06,34,7,13,0,0,0,21,7
BALI,2020-04-07,34,0,13,0,0,0,21,0
BALI,2020-04-08,40,6,13,0,0,0,27,6
BALI,2020-04-09,54,14,13,0,0,0,41,14
BALI,2020-04-10,66,12,14,1,0,0,52,11
BALI,2020-04-11,70,4,14,0,0,0,56,4
BALI,2020-04-12,72,2,14,0,0,0,58,2
BALI,2020-04-13,77,5,15,1,0,0,62,4
BALI,2020-04-14,83,6,16,1,0,0,67,5
BALI,2020-04-15,89,6,16,0,0,0,73,6
BALI,2020-04-16,104,15,25,9,0,0,79,6
BALI,2020-04-17,115,11,30,5,0,0,85,6
BALI,2020-04-18,122,7,30,0,0,0,92,7
BALI,2020-04-19,126,4,32,2,1,1,93,1
BALI,2020-04-20,131,5,36,4,1,0,94,1
BALI,2020-04-21,141,10,36,0,1,0,104,10
BALI,2020-04-22,143,2,41,5,2,1,100,-4
BALI,2020-04-23,158,15,49,8,2,0,107,7
BALI,2020-04-24,168,10,51,2,2,0,115,8
BALI,2020-04-25,174,6,64,13,2,0,108,-7
BALI,2020-04-26,177,3,69,5,2,0,106,-2
BALI,2020-04-27,184,7,75,6,2,0,107,1
BALI,2020-04-28,206,22,82,7,2,0,122,15
BALI,2020-04-29,206,0,90,8,2,0,114,-8
BALI,2020-04-30,213,7,107,17,2,0,104,-10
BALI,2020-05-01,226,13,115,8,2,0,109,5
BALI,2020-05-02,228,2,123,8,2,0,103,-6
BALI,2020-05-03,253,25,145,22,2,0,106,3
BALI,2020-05-04,262,9,153,8,2,0,107,1
BALI,2020-05-05,268,6,154,1,2,0,112,5
BALI,2020-05-06,268,0,160,6,2,0,106,-6
BALI,2020-05-07,278,10,177,17,2,0,99,-7
BALI,2020-05-08,291,13,189,12,2,0,100,1
BALI,2020-05-09,297,6,191,2,2,0,104,4
BALI,2020-05-10,302,5,198,7,2,0,102,-2
BALI,2020-05-11,305,3,204,6,2,0,99,-3
BALI,2020-05-12,319,14,209,5,2,0,108,9
BALI,2020-05-13,323,4,214,5,2,0,107,-1
BALI,2020-05-14,328,5,217,3,2,0,109,2
BALI,2020-05-15,334,6,226,9,2,0,106,-3
BALI,2020-05-16,337,3,237,11,2,0,98,-8
BALI,2020-05-17,339,2,243,6,2,0,94,-4
BALI,2020-05-18,350,11,250,7,2,0,98,4
BALI,2020-05-19,354,4,260,10,2,0,92,-6
BALI,2020-05-20,362,8,269,9,2,0,91,-1
BALI,2020-05-21,365,3,273,4,2,0,90,-1
BALI,2020-05-22,371,6,277,4,2,0,92,2
BALI,2020-05-23,379,8,280,3,2,0,97,5
BALI,2020-05-24,385,6,286,6,2,0,97,0
BALI,2020-05-25,387,2,288,2,2,0,97,0
BALI,2020-05-26,398,11,288,0,2,0,108,11
BALI,2020-05-27,406,8,295,7,2,0,109,1
BALI,2020-05-28,411,5,307,12,2,0,102,-7
BALI,2020-05-29,434,23,313,6,2,0,119,17
BALI,2020-05-30,446,12,321,8,2,0,123,4
BALI,2020-05-31,456,10,322,1,2,0,132,9
BALI,2020-06-01,473,17,327,5,3,1,143,11
BALI,2020-06-02,478,5,327,0,3,0,148,5
BALI,2020-06-03,481,3,342,15,3,0,136,-12
BALI,2020-06-04,501,20,357,15,3,0,141,5
BALI,2020-06-05,515,14,362,5,3,0,150,9
BALI,2020-06-06,548,33,364,2,3,0,181,31
BALI,2020-06-07,573,25,366,2,3,0,204,23
BALI,2020-06-08,585,12,370,4,3,0,212,8
BALI,2020-06-09,599,14,402,32,3,0,194,-18
BALI,2020-06-10,631,32,405,3,3,0,223,29
BALI,2020-06-11,650,19,417,12,3,0,230,7
BALI,2020-06-12,686,36,441,24,3,0,242,12
BALI,2020-06-13,714,28,455,14,4,1,255,13
BALI,2020-06-14,732,18,467,12,4,0,261,6
BALI,2020-06-15,751,19,495,28,4,0,252,-9
BALI,2020-06-16,773,22,503,8,4,0,266,14
BALI,2020-06-17,820,47,535,32,4,0,281,15
PAPUA,2020-03-22,2,2,0,0,0,0,2,2
PAPUA,2020-03-23,2,0,0,0,0,0,2,0
PAPUA,2020-03-24,2,0,0,0,0,0,2,0
PAPUA,2020-03-25,2,0,0,0,0,0,2,0
PAPUA,2020-03-26,6,4,0,0,0,0,6,4
PAPUA,2020-03-27,6,0,0,0,0,0,6,0
PAPUA,2020-03-28,6,0,0,0,0,0,6,0
PAPUA,2020-03-29,8,2,0,0,0,0,8,2
PAPUA,2020-03-30,8,0,0,0,0,0,8,0
PAPUA,2020-03-31,9,1,1,1,0,0,8,0
PAPUA,2020-04-01,9,0,2,1,0,0,7,-1
PAPUA,2020-04-02,9,0,3,1,0,0,6,-1
PAPUA,2020-04-03,15,6,3,0,1,1,11,5
PAPUA,2020-04-04,17,2,4,1,1,0,12,1
PAPUA,2020-04-05,25,8,4,0,1,0,20,8
PAPUA,2020-04-06,25,0,4,0,2,1,19,-1
PAPUA,2020-04-07,25,0,4,0,3,1,18,-1
PAPUA,2020-04-08,36,11,4,0,3,0,29,11
PAPUA,2020-04-09,36,0,4,0,3,0,29,0
PAPUA,2020-04-10,36,0,5,1,4,1,27,-2
PAPUA,2020-04-11,60,24,7,2,4,0,49,22
PAPUA,2020-04-12,61,1,9,2,4,0,48,-1
PAPUA,2020-04-13,67,6,9,0,4,0,54,6
PAPUA,2020-04-14,67,0,9,0,4,0,54,0
PAPUA,2020-04-15,74,7,9,0,4,0,61,7
PAPUA,2020-04-16,79,5,14,5,6,2,59,-2
PAPUA,2020-04-17,88,9,14,0,6,0,68,9
PAPUA,2020-04-18,94,6,14,0,6,0,74,6
PAPUA,2020-04-19,106,12,14,0,6,0,86,12
PAPUA,2020-04-20,106,0,28,14,6,0,72,-14
PAPUA,2020-04-21,117,11,32,4,6,0,79,7
PAPUA,2020-04-22,122,5,32,0,6,0,84,5
PAPUA,2020-04-23,129,7,32,0,6,0,91,7
PAPUA,2020-04-24,135,6,32,0,6,0,97,6
PAPUA,2020-04-25,135,0,32,0,6,0,97,0
PAPUA,2020-04-26,140,5,32,0,6,0,102,5
PAPUA,2020-04-27,150,10,32,0,6,0,112,10
PAPUA,2020-04-28,176,26,47,15,6,0,123,11
PAPUA,2020-04-29,188,12,47,0,6,0,135,12
PAPUA,2020-04-30,204,16,47,0,6,0,151,16
PAPUA,2020-05-01,209,5,48,1,6,0,155,4
PAPUA,2020-05-02,238,29,48,0,6,0,184,29
PAPUA,2020-05-03,238,0,48,0,6,0,184,0
PAPUA,2020-05-04,238,0,48,0,6,0,184,0
PAPUA,2020-05-05,244,6,48,0,6,0,190,6
PAPUA,2020-05-06,245,1,48,0,6,0,191,1
PAPUA,2020-05-07,249,4,48,0,6,0,195,4
PAPUA,2020-05-08,262,13,48,0,6,0,208,13
PAPUA,2020-05-09,274,12,48,0,6,0,220,12
PAPUA,2020-05-10,304,30,48,0,6,0,250,30
PAPUA,2020-05-11,304,0,48,0,6,0,250,0
PAPUA,2020-05-12,320,16,48,0,6,0,266,16
PAPUA,2020-05-13,325,5,48,0,6,0,271,5
PAPUA,2020-05-14,329,4,48,0,6,0,275,4
PAPUA,2020-05-15,332,3,48,0,6,0,278,3
PAPUA,2020-05-16,347,15,48,0,6,0,293,15
PAPUA,2020-05-17,380,33,48,0,6,0,326,33
PAPUA,2020-05-18,380,0,48,0,6,0,326,0
PAPUA,2020-05-19,386,6,48,0,6,0,332,6
PAPUA,2020-05-20,406,20,48,0,6,0,352,20
PAPUA,2020-05-21,407,1,48,0,6,0,353,1
PAPUA,2020-05-22,434,27,48,0,6,0,380,27
PAPUA,2020-05-23,490,56,48,0,6,0,436,56
PAPUA,2020-05-24,552,62,48,0,6,0,498,62
PAPUA,2020-05-25,561,9,68,20,6,0,487,-11
PAPUA,2020-05-26,561,0,68,0,6,0,487,0
PAPUA,2020-05-27,575,14,68,0,6,0,501,14
PAPUA,2020-05-28,579,4,68,0,6,0,505,4
PAPUA,2020-05-29,635,56,68,0,6,0,561,56
PAPUA,2020-05-30,653,18,68,0,6,0,579,18
PAPUA,2020-05-31,670,17,68,0,6,0,596,17
PAPUA,2020-06-01,712,42,68,0,6,0,638,42
PAPUA,2020-06-02,811,99,78,10,7,1,726,88
PAPUA,2020-06-03,857,46,78,0,7,0,772,46
PAPUA,2020-06-04,874,17,78,0,7,0,789,17
PAPUA,2020-06-05,917,43,78,0,7,0,832,43
PAPUA,2020-06-06,1004,87,78,0,7,0,919,87
PAPUA,2020-06-07,1062,58,78,0,7,0,977,58
PAPUA,2020-06-08,1089,27,78,0,7,0,1004,27
PAPUA,2020-06-09,1107,18,78,0,7,0,1022,18
PAPUA,2020-06-10,1136,29,78,0,7,0,1051,29
PAPUA,2020-06-11,1155,19,78,0,7,0,1070,19
PAPUA,2020-06-12,1186,31,78,0,7,0,1101,31
PAPUA,2020-06-13,1236,50,78,0,7,0,1151,50
PAPUA,2020-06-14,1248,12,128,50,7,0,1113,-38
PAPUA,2020-06-15,1248,0,191,63,7,0,1050,-63
